ArticleId,Text,Category
674,msps hear renewed climate warning climate change could be completely out of control within several decades  the scottish environment protection agency is warning a committee of msps.  experts are giving evidence on the subject to the scottish parliament s environment committee. officials believe nuclear energy and wind farms may be better options than trying to tackle global warming. solutions suggested by conservationists include reducing internal uk air travel and boosting electric trains. the evidence is part of the committee s inquiry into the impact of climate change in scotland. sepa is attempting to curb global warming gases  as pollution from transport emissions increases.  ecologists are warning msps that scotland may have to accept  significant intrusion  from wind farms. it is likely also that nuclear power will be needed for possibly several decades. sepa predict that the two methods will remain as energy sources until climate change is under control. experts studying the seas off scotland s west coast have already forecast more devastating weather of the type which caused havoc across the country last month.  they predicted that damaging storms will become more frequent. researchers from the university of the highlands and islands and southampton have been looking at wave heights in the atlantic over the last nine years. the project was conducted jointly by the environmental research institute in thurso  which is part of the university of the highlands and islands (uhi) millennium institute network  and the southampton oceanography centre. scientists carried out a series of studies  including the use of satellites to assess wave heights in the seas around the west coast and the hebrides.,politics
1690,brown shrugs off economy fears gordon brown is to freeze petrol duty increases  fund a £1bn package to avoid big council tax rises and boost childcare and maternity leave.  in an upbeat pre-budget report  he slightly increased borrowing but insisted economic targets would be met. the chancellor also hailed the longest period of growth in uk  industrial history  but denied he was  gloating . but oliver letwin  for the tories  attacked government red tape and debt  dubbing mr brown  sir wastealot .  the shadow chancellor said mr brown s  golden rule  had  turned to dross in his hands  and said he was borrowing to spend  not invest  with predicted debt over the coming years totalling £170bn. mr letwin told mps:  the tide is going out on the chancellor s credibility. he is spending  borrowing and taxing so much because he is not getting value for taxpayer s money.   vincent cable  for the liberal democrats  accused mr brown of ducking tough choices.  he said:  last week the prime minister gave us the politics of fear; this week the chancellor has offered the economics of complacency.  there are serious challenges ahead from the falling dollar and from the rapid downturn in the uk housing market and rising personal debt. but they have not been confronted.  mr brown rejected the lib dem s call to open up the government s books to the national audit office  saying decisions on tax and spending should be made by ministers. some economists say his forecasts on public finances are wishful thinking. bbc economic editor evan davis said the figures were plausible but also a gamble.  mr brown s insistence he was not  gloating  was a pointed rebuttal of a warning from new european commissioner peter mandelson. in his speech  he set out a 10-year childcare strategy for if labour wins the next election.  it includes a £285m cash injection to extend paid maternity leave from six months to nine  with parents able to transfer leave from the mother to the father. he also promised to increase free nursery education for three and four-year-olds to 15 hours from april 2007. and funds would be provided to keep schools open from 0800 to 1800gmt to look after children while their parents were at work. taken together  the measures would create a  welfare state that is truly family-friendly for the first time in its history   said mr brown. he also announced a cash hand-out for older pensioners  with payments of £50 for the over-70s as part of the winter fuel allowance. in a move ministers say should keep council tax rises below 5% next year  the chancellor said he was providing an extra £1bn for local councils. the money is expected to come from government departments such as health and education.  mr brown said he was set to meet his two fiscal rules - to borrow only to invest and keep debt  low and sustainable  - both in this economic cycle and the next. borrowing figures for 2003/4 are £35bn - £2.5bn less than the £37.5bn predicted in march s budget  as already announced by the office for national statistics. borrowing is tipped to fall to £31bn by 2005/06 - but that is still £2bn more than mr brown predicted in his march budget. inflation would be 1.75% next year and 2% in the years to follow  mr brown forecast. he also pledged an extra £105m for security and counter-terrorism. business groups have welcomed efforts to improve competitiveness and invest more in skills and innovation. but there worries about the costs of more family-friendly working. simon sweetman  from the federation of small businesses  said:  the proposals on maternity leave have clearly been made with a general election in mind and with little thought to the impact on small employers.,politics
1355,tories attack burglar  u-turns  tory leader michael howard has accused tony blair of performing u-turns over rules on using force against burglars.  the government has ruled out amending the present law  which allows  reasonable force  in self defence. mr howard branded the decision unacceptable  saying:  it is not householders who should be frightened  it s the burglars.  home secretary charles clarke said ministers had kept to their pledge to review the law.  metropolitan police commissioner sir john stevens last month backed a tory attempt to change the law so only householders using  grossly disproportionate  force could be prosecuted. the pressure prompted the prime minister to say the police and crown prosecution service would be consulted as part of a review of the law. he told mps:  if we get the right response from those people  we will  of course  support a change in the law.  instead  the government has decided no change is needed but there will be a publicity campaign so people are clear they are entitled to defend themselves. on thursday  mr howard told bbc radio 4 s today programme mr blair had initially refused the law change  then had come round to the idea and was now backtracking again. he said:  we ve had three policy positions in three months and two u-turns.  it s not surprising gordon brown told him:  there s nothing you could say to me now that i could ever believe.    mr howard said the  grossly disproportionate  test matched the hurdle ministers had introduced for civil cases where burglars where claimed compensation from householders. the issue entered the public spotlight when norfolk farmer tony martin was jailed for shooting dead a 16-year-old burglar in 1999 as he ran away from the farm. but the home secretary said mr howard was wrong to say the law was biased in favour of burglars. the barrister who had represented mr martin had said the rules were  weighted overwhelmingly  in favour of the householder  said mr clarke. he said:  the problem is there has not been enough understanding of it - that was the point sir john stevens was making and the prime minister was making.  the new guidance would help ensure clarity on the issue  added mr clarke. the director of public prosecutions  ken macdonald  says only 11 householders or occupiers of business premises have been prosecuted in the last 15 years. those cases included a warehouse manager who had waited for a burglar  tied him up  beat him and set him alight  he said. tory mp patrick mercer s private member s bill to change the law received a first reading in parliament on wednesday and goes to a full debate next month.,politics
1613,blair rejects tory terror offer tony blair has rejected a conservative compromise offer that could have eased the passage of anti-terror legislation.  the tories wanted a sunset clause inserted in the anti-terrorism bill that would have forced ministers to revisit it in november. mr blair said the bill  which brings in house arrest for terror suspects  had time limiting safeguards already. the tories say they will vote against it unless changes they want are agreed. the lib dems also oppose the plans.  the government has already given way over the role of judges in house arrest cases.  mr blair s refusal to accept the tories  sunset clause proposals means that the government faces concerted opposition from all sides in the lords. peers begin three days of detailed deliberation on the bill on thursday. the bill proposes  control orders   which as well as placing terrorism suspects under house arrest could mean curfews  tagging or bans on telephone and internet use. these would replace current powers to detain foreign terror suspects without trial  which the law lords have ruled against as a breach of human rights.  the tories want judicial oversight of all control orders  not just house arrest. shadow home secretary david davis told bbc radio four s the world at one his primary concern was potential miscarriages of justice. he said if someone was wrongly given a control order it would act as a  recruiting sergeant  for terrorists. he went on to say:  if we don t get the amendments we regard as essential  including the sunset clause  we will vote against the bill.  in the commons  mr howard said it would be  far better if the whole of the legislation was subject to a sunset clause so parliament could consider it all in a proper way instead of it being ramrodded through . mr blair said the house arrest powers were already going to be subject to a sunset clause because it was annually renewable.  the second  less stringent  type of control orders would be subject to a court appeal within 14 days and there would be a three-monthly report on their use by  an eminent and independent person .  i believe (the new powers) are a proper balance between the civil liberties of the subject and the necessary national security of this country that i will not put at risk   said mr blair. the lib dems plan to oppose the bill in the lords on thursday. lib dem home affairs spokesman mark oaten said:  there s a lot of talking left. i would be uneasy about supporting a very bad bill even if it was just for eight months.  a spokeswoman for human rights watch said it was a  basic principle  that people should only be punished after a fair trial. she added:  having a judge impose those punishments without a trial does not sanitise them either.,politics
1949,uk athletics agrees new kit deal uk athletics has agreed a new deal with adidas to supply great britain squads of all ages with their kit for the next four years.  the german-based firm kitted out team gb at the 2004 olympics and has deals with 20 other national olympic bodies. uk athletics chief david moorcroft said:  the athens experience can now be extended to more major championships.  in the year ahead these include the european indoor and world outdoor championships. we are delighted.  moorcroft added:  it is hugely beneficial to the sport that the adidas commitment will also provide for officials and other personnel at our world-class series of live televised events.  this week  uk athletics also agreed a four-year deal with energy drink company  red bull  who will be supplying the product to athletics at major domestic meetings and in high performance centres.,sport
1406,greek sprinters  won t run again  the careers of sprinters kostas kenteris and katerina thanou are over  says the boss of the organisation that cleared them of missing a drugs test.  greek athletics federation boss vassilli sevastis told the country s parliament:  i believe kenteris and thanou won t race again.  the damage to their commercial interests has been done   he added. athletics bosses are considering its reponse to the ruling  while the athletes face a trial in a greek court. greek prosecutors have brought spearate charges of missing the drugs test and faking a motorcycle accident. speaking to the greek parliament on tuesday  sevastis said that the evidence sent by the international olympic committee and athletics governing body the iaaf was not strong enough for the greek association to find the sprinters guilty.   we were given the task of getting the snake out if its hole but we were not given any evidence to do it with   he said.  so how can you as a greek with your hand on your heart try the athletes   he added. the athletes are technically free to compete while the iaaf reviews its response to the decision to clear kenteris and thanou. but sevastis said:  it does not matter if they are found guilty at the court of arbitration for sport and the current decision is reversed.,sport
1599,fa probes crowd trouble the fa is to take action after trouble marred wednesday s carling cup tie between chelsea and west ham.  police in riot gear were confronted by a section of the west ham support after the match which the blues won 1-0. mateja kezman  the scorer of chelsea s goal  needed treatment on a head injury during the match after being hit by a missile  believed to be a coin. a spokeswoman for chelsea said the club would await the referee s report before deciding on its course of action. kezman was forced off the field to receive treatment on a cut above his eye but was able to continue.  chelsea assistant boss steve clarke said:  i would rather talk about the football but we think it was something thrown from the crowd. he did not require stitches.  west ham boss alan pardew said:  it s a shame because i thought there was good english banter in the crowd.  there s big rivalry between the two clubs and it is a shame if that s happened. from where i was standing i didn t see any trouble.  former hammers star joe cole also had a plastic bottle thrown at him  while frank lampard was pelted with coins as he was preparing to take a penalty. lampard s spot-kick was saved to the delight of the hammers  fans  who have still not forgiven him for leaving upton park. the fa will seek reports from the clubs and the police  and will review video evidence and the referee s report. police in riot gear battled with west ham fans in the matthew harding stand and at least one supporter required treatment. fans are also thought to have clashed outside the ground after the game. scotland yard said there had been 11 arrests for alleged public order  drugs and offensive weapon offences.  the fa is already looking into the trouble at tuesday s heated carling cup tie between millwall and liverpool.,sport
1870,ferrero eyes return to top form former world number one juan carlos ferrero insists he can get back to his best despite a tough start to 2005.  the 2003 french open champion has slipped to 64 in the world after a year of illness and injuries in 2004  but is confident that his form will return.  i don t know when it is going to happen   ferrero told bbc sport.  but i have a lot of confidence in me that i will be the same juan carlos as i was before  and very soon. i feel 100% again mentally.  the 25-year-old spaniard joins a top field for the abn amro world tennis tournament in rotterdam this week as he looks to add to just two wins in 2005. he opens against rainer schuettler and potentially faces fourth seed david nalbandian in the second round.  because i m no longer seeded it s tougher   ferrero admitted.  i had to play against joachim johansson in the first round last week in marseille.   in the past when i was a top seed i would have played a match like that in the quarters or semi-finals.  this is the big difference but i have to do it to get higher in the rankings.  despite this  ferrero insists he is feeling positive after chicken pox and a rib injury destroyed last season.  physically i am 100% since december of last year   said ferrero.  i was working very hard before the davis cup final to prepare and i ve felt 100% from then until now.  the difficult moments were when i knew that i had the chicken pox and that it would take two or three months to recover.  i had to start from zero again physically because the virus left me at zero per cent.  when i started to come back i had my rib broken when i fell on court and that was another two months out. those five months were pretty difficult for me.   among the low points of a difficult year for ferrero was the decision of spain captain jordi arrese to drop him for the davis cup final against the usa.  it was difficult because i had been playing well for the whole year and the coaches told me that i would play   said ferrero.  but then i had some problems with my hand two days before the friday matches so they decided to choose nadal instead.  it was difficult for me not to be in the friday matches but i had to understand.  inside me i wanted to play but this was the decision of the captain and they had to make it.,sport
1380,dibaba breaks 5 000m world record ethiopia s tirunesh dibaba set a new world record in winning the women s 5 000m at the boston indoor games.  dibaba won in 14 minutes 32.93 seconds to erase the previous world indoor mark of 14:39.29 set by another ethiopian  berhane adera  in stuttgart last year. but compatriot kenenisa bekele s record hopes were dashed when he miscounted his laps in the men s 3 000m and staged his sprint finish a lap too soon. ireland s alistair cragg won in 7:39.89 as bekele battled to second in 7:41.42.  i didn t want to sit back and get out-kicked   said cragg.  so i kept on the pace. the plan was to go with 500m to go no matter what  but when bekele made the mistake that was it. the race was mine.  sweden s carolina kluft  the olympic heptathlon champion  and slovenia s jolanda ceplak had winning performances  too. kluft took the long jump at 6.63m  while ceplak easily won the women s 800m in 2:01.52.,sport
1682,fuming robinson blasts officials england coach andy robinson said he was  livid  after his side were denied two tries in sunday s 19-13 six nations loss to ireland in dublin.  mark cueto s first-half effort was ruled out for offside before the referee spurned tv replays when england crashed over in the dying minutes.  [i m] absolutely spitting. i m livid. there s two tries we ve been cost   robinson told bbc sport.  we ve got to go back to technology. i don t know why we didn t.  south african referee jonathan kaplan ruled that cueto was ahead of charlie hodgson when the fly-half hoisted his cross-field kick for the sale wing to gather.  kaplan then declined the chance to consult the fourth official when josh lewsey took the ball over the irish line under a pile of bodies for what could have been the game-winning try.  i think mark cueto scored a perfectly legal try and i think he should have gone to the video referee on josh lewsey   said robinson.  it is how we use the technology. it is there  and it should be used.   i am still trying to work out the cueto try. i have looked at both  and they both looked tries.  we are very disappointed  and this will hurt  there is no doubt about that.  we are upset now  but the referee is in charge and he has called it his way and we have got to be able to cope with that.   we did everything we could have done to win the game. i am very proud of my players and  with a couple of decisions  this could have been a very famous victory.  i thought we dominated. matt stevens had an awesome game at tighthead prop  while the likes of charlie hodgson  martin corry and lewis moody all came through well.  josh lewsey was awesome  and every one of the forwards stood up out there. given the pressure we were under  credit must go to all the players.  we have done everything but win a game of rugby  but ireland are a good side. they defended magnificently and they ve got every chance of winning this six nations.  england have lost their first three matches in this year s six nations and four out of their six games since robinson took over from sir clive woodward in september.,sport
1027,newcastle 27-27 gloucester newcastle centre mathew tait answered his critics as he scored one try and made another  but he could not stop gloucester grabbing a draw.  the falcons were 22-6 down at the break before tait  recently axed by england after just one six nations outing  inspired his side to a 27-22 lead. a last-gasp touchdown from luke narraway pulled the visitors level. but gloucester missed out on victory when henry paul fluffed the conversion and seti kiole was denied a late try. newcastle had a couple of chances at the start of the second half with line-outs in the corner. but they failed to make them count until joe shaw found dave walder  who released mark mayerholfer in his own 22.  the former all black broke clear and popped the ball up for tait on halfway. he chipped ahead for michael stephenson to scorch through for the try  which walder converted to give newcastle a lifeline. they grabbed it with both hands  mayerhofler breaking through and tait making a brilliant early run to cut inside and race 30m to score. walder converted to make it 22-20 before he was just wide with a 40m penalty in the 70th minute.  mayerhofler then scythed through the middle for a try after hall charlton popped the ball up  and walder s conversion took newcastle 27-22 ahead. with three minutes of normal time left  narraway was driven over for a try in the corner which levelled the scores at 27-27. henry missed the conversion but gloucester nearly won it when kiole broke through only to be hauled down by charlton and tom may.  walder; may  tait  mayerhofler  stephenson; wilkinson  grindal; isaacson  long  ward; gross  hamilton; mccarthy  harris  dowson.  replacements: peel  wilson  thompson  parling  sititi  charlton  shaw.  goodridge; garvey  simpson-daniel  fanolua  kiole; paul  gomarsall; wood  curnier  powell; eustace  brown; forrester  buxton  balding.  replacements: elloway  sigley  cornwell  narraway  page  davies  mauger.,sport
1364,calder fears for scottish rugby former scotland international finlay calder fears civil war at the sru could seriously hamper his country s rbs six nations campaign.  four members of the executive board  including the chairman  david mackay  have resigned after a simmering row. and calder said:  this is terrible news for every level of scottish rugby.  david is a successful businessman and i thought that if anybody could transform the negative atmosphere and rising debt level  it was him.  mackay s executive board has been in a power struggle with the general committee  which contains members elected by scotland s club sides.  he has been driven out by people who seem happier waging civil war than addressing the central issue that professional rugby can t be run by amateurs   said calder.   in fact  i don t understand why we are still having this argument 10 years after professionalism arrived.  but i don t believe the rest of the sru will take this lying down.  i think the banks will be dismayed at this decision and  ultimately  it is them who pull the strings.  so i wouldn t be surprised if they reviewed their position. but  in the wider picture  what message does this send out   he thought the work of scotland s coaches  who have been attempting to arrest the decline of the national side  would be made much more difficult.  matt williams and willie anderson must be wondering   what have we walked into here    said calder.  and we can now expect weeks of arguments and acrimony just at a time when we should be looking forward to the six nations championship.  i am very  very disappointed  more than you can imagine. why do so many scots have this knack of turning on each other when the going gets tough,sport
1387,adriano s chelsea link rejected adriano s agent gilmar rinaldi has insisted that he has had no contact with chelsea over the striker.  chelsea were reported to have made inquiries about inter milan s 22-year-old brazilian star. rinaldi told bbc sport from rio de janeiro:  i can assure you that chelsea have had no dealings whatsoever with either me or adriano.  parma and real madrid are interested but there s nothing new there. their interest has been known for some time.  adriano has scored 14 goals in 20 serie a appearances this season. and chelsea boss jose mourinho had claimed that he was in milan talking to adriano on the day he is alleged to have held a clandestine meeting with arsenal defender ashley cole. mourinho said he was  just practising my portuguese with him because i don t need strikers . rinaldi told bbc sport:  i have to say that nobody from chelsea or any other london club has contacted me.  if they want to  that s fine. i can tell them what the situation is.  if chelsea are interested then they must make an offer.  inter are reported to have slapped a price tag in the region of £40m on the head of adriano  who joined them just over a year ago from parma. real madrid view him as a natural replacement for compatriot ronaldo. but rinaldi said:  i cannot give you a price that inter would accept for adriano. that s something that would have to be negotiated between the interested clubs.,sport
533,england s defensive crisis grows england s defensive worries have deepened following the withdrawal of tottenham s ledley king from the squad to face holland.  chelsea s john terry and wayne bridge are also out  leaving coach sven-goran eriksson with a real problem for wednesday s match at villa park. injured rio ferdinand and sol campbell were both left out of the squad  and matthew upson has already pulled out. wes brown and jamie carragher are likely to be the makeshift partnership. terry  the captain of chelsea as they push for the premiership title  would have been a certain starter in the absence of campbell and ferdinand. but now he has pulled out with a bruised knee and is likely to be replaced by carragher  alongside brown.  manchester united s brown last played for england in the defeat by australia at upton park in february 2003. the 25-year-old was only called into the squad on sunday night as cover following the enforced withdrawal of upson  who has a hamstring injury. and brown now looks certain to add to his tally of seven senior appearances for england. king was forced to pull out after his groin injury was assessed by england s medical staff. eriksson has still not decided whether to call up any further back-up  having already summoned phil neville after bridge pulled out with a foot injury.,sport
2080,holmes starts 2005 with gb events kelly holmes will start 2005 with a series of races in britain.  holmes will make her first track appearance on home soil since winning double olympic gold in january s norwich union international in glasgow. she will also run in the grand prix in birmingham in february and may defend her indoor aaa 800m title in sheffield earlier that month.  i am still competitive and still want to win   she said.  i m an athlete and i can t wait to get back on the track.  she added:  these events are also a great opportunity to thank the british public for the enormous levels of support they have given me from the moment i stepped off that plane from greece.  the glasgow meeting will see holmes compete over 1500m in a five-way match against sweden  france  russia and italy.,sport
1941,iaaf awaits greek pair s response kostas kenteris and katerina thanou are yet to respond to doping charges from the international association of athletics federations (iaaf).  the greek pair were charged after missing a series of routine drugs tests in tel aviv  chicago and athens. they have until midnight on 16 december and an iaaf spokesman said:  we re sure their responses are on their way.  if they do not respond or their explanations are rejected  they will be provisionally banned from competition. they will then face a hearing in front of the greek federation  which will ultimately determine their fate. their former coach christos tzekos has also been charged with distributing banned substances. under iaaf rules  the athletes could receive a maximum one-year suspension. kenteris and thanou already face a criminal trial after being charged with avoiding a drug test on the eve of the athens olympics and then faking a motorcyle crash.  no date for the trial has yet been set and again tzekos is also facing charges. the iaaf issued an official warning to the trio last year after they were discovered training in qatar rather than in crete  where they had said they would be. all athletes must inform their national federations where they are at all times  so they can be available for out-of-competition drugs tests. but kenteris and thanou then went on to skip tests in tel aviv and chicago  when they decided to fly back to greece early. then just before the olympics  the pair dramatically missed another test in athens and withdrew from the games.,sport
644,rusedski angry over supplements greg rusedski has criticised the governing body of men s tennis for not releasing contamination-free supplements in time for the new season.  rusedski said:  i tried to order some but didn t receive any and i haven t got any yet.  you would think they would have been available in december as it can take two months for the body to respond.  this event comes in the hottest period of the year  so you would hope the stuff would be available for it.  the british number two escaped a possible ban last year when he persuaded a tribunal that a positive doping test was the result of contaminated atp supplements. in response  the atp struck a deal with pharmaceutical company glaxosmithkline to provide contamination-free drinks and nutritional bars for the men s tour.  david higdon  vice president of the atp  admitted:  i agree with greg.  i would have loved to have had these things available as soon as possible but it s a lot of work to make sure they have gone through rigorous testing.  the reality is though that the first two weeks of the tour are spread far and wide and part of the distribution agreement we had with gsk has an education component.  we weren t going to just drop these products out there without having a talk with the players about understanding how to use them.   the first chance we will get to do that is at the players meeting on the saturday before the australian open.  and rusedski  who takes on roger federer at the qatar open later on wednesday  conceded that the imminent changes will be beneficial.  the good thing is that there is now a 100% guarantee  so hopefully all this will never happen again   said rusedski.  hopefully after the australian open we won t have to discuss this any more.,sport
466,philippoussis doubt over open bid mark philippoussis is almost certain to miss the australian open after suffering a groin injury during the hopman cup loss to the netherlands.  the 28-year-old suffered two tears to the adductor muscle and was unable to play in the deciding mixed doubles. he is now unlikely to be fit in time for the australian open which begins on 17 january in melbourne.  he has to strengthen it enough to cope with repetitive days of tennis   said hopman cup doctor hamish osborne.  it would be very unlikely in my opinion for him to do a five-setter once  let alone two days in a row  inside two weeks.   the injury is more common in australian rules football  and a fit footballer would normally take three to four weeks to recover fully although mark s injury is slightly different.  the australian has suffered a host of injury problems throughout his career but is still holding out slim hope that he can make the event.  it s something i ll have to go by feel. i ll start treatment as soon as possible and try to strengthen it without tearing it any more   he said.  what doesn t kill you makes you stronger. i know i can come back from this and that s all that matters.  - former world number two tommy haas is also a doubt for the australian open after picking up a thigh injury playing for germany in the hopman cup. the 26-year-old had treatment on his left thigh while leading argentine guillermo coria 7-5 2-2. he played one more game  but his movement was hampered and he quit.,sport
307,young debut cut short by ginepri fifteen-year-old donald young s first appearance in an atp tennis tournament proved brief as the teenager went out in round one of the san jose open.  young shot to the top of the junior world rankings when he won the boys  singles at january s australian open. but the wildcard entry was dispatched by fellow american robby ginepri in straight sets  6-2 6-2  in california. despite that he was happy with his tour debut.  it was fun. i had my chances  but they didn t come through   he said. young  who beat two players ranked in the top 200 when he was just 14  was only 2-1 down in the first set before losing 10 of the next 13 games. and ginepri - six years older than the youngest player to ever win a junior slam and top the global standings - admitted he was impressed.   he s very talented   said ginepri.  he s got a long future ahead of him.  being left-handed  he was very quick around the court.  his serve is a little deceptive. he came into the net and volleyed better than i thought.  earlier  south korean hyung-taik lee defeated american jan-michael gambill 6-3 7-6 (7-4). american kevin kim defeated jan hernych of the czech republic 7-5 6-3  canadian qualifier frank dancevic downed american jeff morrison 4-6 7-6 (7-3) 6-0  and denmark s kenneth carlsen beat irakli labadze of the republic of georgia 6-7 (4-7) 6-2 6-3. top seed andy roddick launches his defence of the title on wednesday against qualifier paul goldstein. second seed andre agassi opens his campaign on tuesday against wildcard bobby reynolds  last year s us collegiate champion. agassi has won the san jose five times  but his run of three straight titles ended last year when he fell to mardy fish in the semi-finals. fish went on to lose to roddick in the final.,sport
588,kluft impressed by sotherton form olympic heptathlon champion carolina kluft was full of admiration for britain s kelly sotherton as the pair prepared to clash in birmingham.  both will be in action on friday in the 60m hurdles and long jump ahead of the european indoor championships later this month in madrid. sotherton finished third behind the swede in athens  and kluft said:  i knew about her  she s a great girl.  she looked very good early in the season and was competing really well.  kluft showed impressive early-season form on tuesday in stockholm s ge galan meeting  winning the sprint hurdles  the long jump and the 400m. sotherton has also displayed promise  with a new high jump personal best in sheffield at the combined norwich union european trials and aaa championships  and a second place in the long jump behind jade johnson.,sport
840,format wars could  confuse users  technology firms sony  philips  matsushita and samsung are developing a common way to stop people pirating digital music and video.  the firms want to make a system that ensures files play on the hardware they make but also thwarts illegal copying. the move could mean more confusion for consumers already faced by many different  and conflicting  content control systems  experts warned. they say there are no guarantees the system will even prevent piracy.  currently many online stores wrap up downloadable files in an own-brand control system that means they can only be played on a small number of media players. systems that limit what people can do with the files they download are known as digital rights management systems. by setting up the alliance to work on a common control system  the firms said they hope to end this current fragmentation of file formats. in a joint statement the firms said they wanted to let consumers enjoy  appropriately licensed video and music on any device  independent of how they originally obtained that content . the firms hope that it will also make it harder for consumers to make illegal copies of the music  movies and other digital content they have bought. called the marlin joint development association  the alliance will define basic specifications that every device made by the electronics firms will conform to. marlin will be built on technology from rights management firm intertrust as well as an earlier drm system developed by a group known as the coral consortium.  the move is widely seen as a way for the four firms to decide their own destiny on content control systems instead of having to sign up for those being pushed by apple and microsoft. confusingly for consumers  the technology that comes out of the alliance will sit alongside the content control systems of rival firms such as microsoft and apple.  in many ways the different drm systems are akin to the different physical formats  such as betamax and vhs  that consumers have seen in the past   said ian fogg  personal technology and broadband analyst at jupiter research.  the difference is that it is very fragmented   he said.  it s not a two-horse race  it s a five  six  seven or even eight-horse race  mr fogg said consumers had to be very careful when buying digital content to ensure that it would play on the devices they own. he said currently there were even incompatibilities within drm families. although initiatives such as microsoft s  plays for sure  program could help remove some of the uncertainty  he said  life was likely to be confusing for consumers for some time to come.  shelley taylor  analyst and author of a report about online music services  said the locks and limits on digital files were done to maximise the cash that firms can make from consumers. apple s itunes service was a perfect example of this  she said.  although itunes has been hugely successful  apple could not justify its existence if it did not help sell all those ipods   she said.  she said rampant competition between online music services  of which there are now 230 according to recent figures  could drive more openness and freer file formats.  it always works out that consumer needs win out in the long run   she said   and the services that win in the long run are the ones that listen to consumers earliest.  ms taylor said the limits legal download services place on files could help explain the continuing popularity of file-sharing systems that let people get hold of pirated pop.  people want portability   she said   and with peer-to-peer they have 100% portability.  cory doctorow  european co-ordinator for the electronic frontier foundation which campaigns for consumers on many cyber-rights issues  expressed doubts that the marlin system would achieve its aims.  not one of these systems has ever prevented piracy or illegal copying   he said. he said many firms readily admit that their drm systems are little protection against skilled attackers such as the organised crime gangs that are responsible for most piracy. instead  said mr doctorow  drm systems were intended to control the group that electronics firms have most hold over - consumers.  the studios and labels perceive an opportunity to sell you your media again and again - the ipod version  the auto version  the american and uk version  the ringtone version  and so on.,tech
295,china net cafe culture crackdown chinese authorities closed 12 575 net cafes in the closing months of 2004  the country s government said.  according to the official news agency most of the net cafes were closed down because they were operating illegally. chinese net cafes operate under a set of strict guidelines and many of those most recently closed broke rules that limit how close they can be to schools. the move is the latest in a series of steps the chinese government has taken to crack down on what it considers to be immoral net use.  the official xinhua news agency said the crackdown was carried out to create a  safer environment for young people in china . rules introduced in 2002 demand that net cafes be at least 200 metres away from middle and elementary schools. the hours that children can use net cafes are also tightly regulated. china has long been worried that net cafes are an unhealthy influence on young people. the 12 575 cafes were shut in the three months from october to december. china also tries to dictate the types of computer games people can play to limit the amount of violence people are exposed to.  net cafes are hugely popular in china because the relatively high cost of computer hardware means that few people have pcs in their homes. this is not the first time that the chinese government has moved against net cafes that are not operating within its strict guidelines. all the 100 000 or so net cafes in the country are required to use software that controls what websites users can see. logs of sites people visit are also kept. laws on net cafe opening hours and who can use them were introduced in 2002 following a fire at one cafe that killed 25 people. during the crackdown following the blaze authorities moved to clean up net cafes and demanded that all of them get permits to operate. in august 2004 chinese authorities shut down 700 websites and arrested 224 people in a crackdown on net porn. at the same time it introduced new controls to block overseas sex sites. the reporters without borders group said in a report that chinese government technologies for e-mail interception and net censorship are among the most highly developed in the world.,tech
